Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Aniketh,06/04/20 21:40,0:40:08,Autoplayed: user action: None; ,Zumbo's Just Desserts: Season 2: Fright Night (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:30:16,0:30:16,US (United States)
Aniketh,06/04/20 20:52,0:47:25,,Zumbo's Just Desserts: Season 2: Suspended in Time (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:45:25,0:45:25,US (United States)
Aniketh,06/04/20 20:52,0:00:16,,Sugar Rush: Season 2: Trending Treats (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:01:07,Not latest view,US (United States)
Aniketh,06/04/20 20:44,0:07:26,Autoplayed: user action: None; ,Grey's Anatomy: Season 2: Break on Through (Episode 15),,Netflix Chrome MAC (Cadmium) HTML 5,0:08:03,Not latest view,US (United States)
Aniketh,06/04/20 20:17,0:27:15,,Grey's Anatomy: Season 2: Tell Me Sweet Little Lies (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:10,0:42:10,US (United States)
Aniketh,06/04/20 18:21,0:14:52,,Grey's Anatomy: Season 2: Tell Me Sweet Little Lies (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:15:25,Not latest view,US (United States)
Aniketh,06/04/20 18:16,0:04:33,,Grey's Anatomy: Season 2: Begin the Begin (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:29,0:42:29,US (United States)
Aniketh,06/04/20 18:15,0:00:25,,Grey's Anatomy: Season 2: Begin the Begin (Episode 13),,Netflix Chrome MAC (Cadmium) HTML 5,0:25:01,Not latest view,US (United States)
Aniketh,06/04/20 18:15,0:00:10,,Grey's Anatomy: Season 2: Grandma Got Run Over by a Reindeer (Episode 12),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:10,0:00:10,US (United States)
Aniketh,06/04/20 18:14,0:00:16,,Grey's Anatomy: Season 2: Much Too Much (Episode 10),,Netflix Chrome MAC (Cadmium) HTML 5,0:27:34,0:27:34,US (United States)
Aniketh,06/04/20 18:14,0:00:10,,Grey's Anatomy: Season 2: Tell Me Sweet Little Lies (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:30:47,Not latest view,US (United States)
Aniketh,06/04/20 5:19,0:30:04,Autoplayed: user action: None; ,Grey's Anatomy: Season 2: Tell Me Sweet Little Lies (Episode 14),,iPad Air Wi-Fi,0:30:37,Not latest view,US (United States)
Aniketh,06/04/20 4:33,0:41:59,,Grey's Anatomy: Season 2: Begin the Begin (Episode 13),,iPad Air Wi-Fi,0:42:34,Not latest view,US (United States)
Aniketh,06/04/20 3:49,0:41:36,,Grey's Anatomy: Season 2: Grandma Got Run Over by a Reindeer (Episode 12),,iPad Air Wi-Fi,0:42:26,Not latest view,US (United States)
Aniketh,06/04/20 3:26,0:23:20,,Grey's Anatomy: Season 2: Owner of a Lonely Heart (Episode 11),,iPad Air Wi-Fi,0:42:41,0:42:41,US (United States)
Aniketh,06/04/20 1:50,0:03:10,,Grey's Anatomy: Season 2: Owner of a Lonely Heart (Episode 11),,iPad Air Wi-Fi,0:19:20,Not latest view,US (United States)
Aniketh,05/04/20 18:40,0:17:15,Autoplayed: user action: None; ,Grey's Anatomy: Season 2: Owner of a Lonely Heart (Episode 11),,iPad Air Wi-Fi,0:16:09,Not latest view,US (United States)
Aniketh,05/04/20 18:30,0:09:52,,Grey's Anatomy: Season 2: Much Too Much (Episode 10),,iPad Air Wi-Fi,0:42:40,Not latest view,US (United States)
Aniketh,05/04/20 16:47,0:06:23,,Grey's Anatomy: Season 2: Much Too Much (Episode 10),,Apple iPhone 7 (GSM),0:32:48,Not latest view,US (United States)
Aniketh,05/04/20 16:47,0:00:06,,Grey's Anatomy: Season 2: Owner of a Lonely Heart (Episode 11),,Apple iPhone 7 (GSM),0:01:00,Not latest view,US (United States)
Aniketh,05/04/20 6:35,0:00:09,Autoplayed: user action: None; ,Grey's Anatomy: Season 2: Owner of a Lonely Heart (Episode 11),,iPad Air Wi-Fi,0:00:54,Not latest view,US (United States)
Aniketh,05/04/20 5:54,0:41:40,Autoplayed: user action: None; ,Grey's Anatomy: Season 2: Much Too Much (Episode 10),,iPad Air Wi-Fi,0:42:40,Not latest view,US (United States)
Aniketh,05/04/20 5:11,0:42:29,Autoplayed: user action: None; ,Grey's Anatomy: Season 2: Thanks for the Memories (Episode 9),,iPad Air Wi-Fi,0:42:34,0:42:34,US (United States)
Aniketh,05/04/20 4:44,0:27:02,,Grey's Anatomy: Season 2: Let It Be (Episode 8),,iPad Air Wi-Fi,0:42:35,0:42:35,US (United States)
Aniketh,05/04/20 3:44,0:55:24,Autoplayed: user action: None; ,Money Heist: The Phenomenon,,iPad Air Wi-Fi,0:55:25,Not latest view,US (United States)
Aniketh,05/04/20 2:20,0:55:54,,Money Heist: Part 4: The Paris Plan (Episode 8),,iPad Air Wi-Fi,0:58:18,0:58:18,US (United States)
Aniketh,05/04/20 1:40,0:38:42,,Money Heist: Part 4: Strike the Tent (Episode 7),,iPad Air Wi-Fi,0:50:24,0:50:24,US (United States)
Aniketh,05/04/20 1:11,0:27:07,,Money Heist: Part 4: TKO (Episode 6),,iPad Air Wi-Fi,0:44:02,0:44:02,US (United States)
Aniketh,05/04/20 0:32,0:30:30,,Money Heist: Part 4: 5 Minutes Earlier (Episode 5),,iPad Air Wi-Fi,0:40:47,0:40:47,US (United States)
Aniketh,05/04/20 0:06,0:24:44,,Money Heist: Part 4: Pasodoble (Episode 4),,iPad Air Wi-Fi,0:51:24,0:51:24,US (United States)
Aniketh,04/04/20 23:26,0:15:09,,Money Heist: Part 4: Pasodoble (Episode 4),,Apple iPhone 7 (GSM),0:16:20,Not latest view,US (United States)
Aniketh,04/04/20 23:16,0:09:18,,Money Heist: Part 4: Anatomy Lesson (Episode 3),,Apple iPhone 7 (GSM),0:40:20,0:40:20,US (United States)
Aniketh,04/04/20 21:52,0:07:25,Autoplayed: user action: None; ,Money Heist: Part 4: Pasodoble (Episode 4),,iPad Air Wi-Fi,0:07:30,Not latest view,US (United States)
Aniketh,04/04/20 21:25,0:25:59,,Money Heist: Part 4: Anatomy Lesson (Episode 3),,iPad Air Wi-Fi,0:40:23,Not latest view,US (United States)
Aniketh,04/04/20 7:02,0:38:24,,Money Heist: Part 4: Anatomy Lesson (Episode 3),,Apple iPhone 7 (GSM),0:39:26,Not latest view,US (United States)
Aniketh,04/04/20 6:29,0:32:38,,Money Heist: Part 4: Berlin's Wedding (Episode 2),,Apple iPhone 7 (GSM),0:42:38,0:42:38,US (United States)
Aniketh,04/04/20 5:45,0:43:07,,Money Heist: Part 4: Game Over (Episode 1),,Apple iPhone 7 (GSM),0:50:57,0:50:57,US (United States)
Aniketh,03/04/20 19:37,0:14:36,,Grey's Anatomy: Season 2: Let It Be (Episode 8),,iPad Air Wi-Fi,0:15:32,Not latest view,US (United States)
Aniketh,03/04/20 18:57,0:03:18,,Zumbo's Just Desserts: Season 2: An Enchanted Party (Episode 5),,FireTV 4K Stick 2018,0:43:24,0:43:24,US (United States)
Aniketh,03/04/20 18:52,0:41:17,,Grey's Anatomy: Season 2: Something to Talk About (Episode 7),,iPad Air Wi-Fi,0:42:32,0:42:32,US (United States)
Aniketh,03/04/20 18:28,0:23:39,,Grey's Anatomy: Season 2: Into You Like a Train (Episode 6),,iPad Air Wi-Fi,0:42:35,0:42:35,US (United States)
Aniketh,03/04/20 18:11,0:39:26,Autoplayed: user action: None; ,Zumbo's Just Desserts: Season 2: An Enchanted Party (Episode 5),,FireTV 4K Stick 2018,0:40:07,Not latest view,US (United States)
Aniketh,03/04/20 17:42,0:29:06,Autoplayed: user action: Unspecified; ,Zumbo's Just Desserts: Season 2: Out of This World (Episode 4),,FireTV 4K Stick 2018,0:46:43,0:46:43,US (United States)
Aniketh,03/04/20 17:41,0:00:39,,Zumbo's Just Desserts: Season 2: Out of This World (Episode 4),,iPad Air Wi-Fi,0:17:38,Not latest view,US (United States)
Aniketh,03/04/20 17:13,0:13:51,,Grey's Anatomy: Season 2: Into You Like a Train (Episode 6),,iPad Air Wi-Fi,0:14:36,Not latest view,US (United States)
Aniketh,03/04/20 16:32,0:41:28,,Grey's Anatomy: Season 2: Bring the Pain (Episode 5),,iPad Air Wi-Fi,0:42:31,0:42:31,US (United States)
Aniketh,03/04/20 16:27,0:04:56,,"Grey's Anatomy: Season 2: Deny, Deny, Deny (Episode 4)",,iPad Air Wi-Fi,0:42:31,0:42:31,US (United States)
Aniketh,03/04/20 15:07,0:27:44,,"Grey's Anatomy: Season 2: Deny, Deny, Deny (Episode 4)",,iPad Air Wi-Fi,0:37:35,Not latest view,US (United States)
Aniketh,03/04/20 15:07,0:00:04,,Grey's Anatomy: Season 2: Bring the Pain (Episode 5),,iPad Air Wi-Fi,0:00:05,Not latest view,US (United States)
Aniketh,03/04/20 4:09,0:42:52,,"Grey's Anatomy: Season 2: Deny, Deny, Deny (Episode 4)",,Apple TV 3 (revised),0:42:52,Not latest view,US (United States)
Aniketh,03/04/20 3:26,0:42:51,,Grey's Anatomy: Season 2: Make Me Lose Control (Episode 3),,Apple TV 3 (revised),0:42:51,0:42:51,US (United States)
Aniketh,03/04/20 2:45,0:40:46,,Grey's Anatomy: Season 2: Enough Is Enough (No More Tears) (Episode 2),,Apple TV 3 (revised),0:42:46,0:42:46,US (United States)
Aniketh,03/04/20 1:37,0:01:11,,Grey's Anatomy: Season 2: Enough Is Enough (No More Tears) (Episode 2),,iPad Air Wi-Fi,0:02:10,Not latest view,US (United States)
Aniketh,03/04/20 1:27,0:03:42,,Grey's Anatomy: Season 2: Enough Is Enough (No More Tears) (Episode 2),,Apple TV 3 (revised),0:03:42,Not latest view,US (United States)
Aniketh,03/04/20 0:44,0:42:50,,Grey's Anatomy: Season 2: Raindrops Keep Falling On My Head (Episode 1),,Apple TV 3 (revised),0:42:50,0:42:50,US (United States)
Aniketh,02/04/20 23:59,0:42:53,,Grey's Anatomy: Season 1: Who's Zoomin' Who? (Episode 9),,Apple TV 3 (revised),0:42:53,0:42:53,US (United States)
Aniketh,02/04/20 23:16,0:42:36,,Grey's Anatomy: Season 1: Save Me (Episode 8),,Apple TV 3 (revised),0:42:36,0:42:36,US (United States)
Aniketh,02/04/20 23:12,0:00:01,,Grey's Anatomy: Season 1: Save Me (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:07,Not latest view,US (United States)
Aniketh,02/04/20 22:30,0:41:34,,Grey's Anatomy: Season 1: The Self-Destruct Button (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:17,0:42:17,US (United States)
Aniketh,02/04/20 21:49,0:41:15,,Grey's Anatomy: Season 1: If Tomorrow Never Comes (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:26,0:42:26,US (United States)
Aniketh,02/04/20 21:03,0:43:15,,Grey's Anatomy: Season 1: Shake Your Groove Thing (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:36,0:42:36,US (United States)
Aniketh,02/04/20 20:18,0:44:44,,Grey's Anatomy: Season 1: No Man's Land (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:41,0:42:41,US (United States)
Aniketh,02/04/20 19:39,0:29:40,,"Grey's Anatomy: Season 1: Winning a Battle, Losing the War (Episode 3)",,Netflix Chrome MAC (Cadmium) HTML 5,0:42:45,0:42:45,US (United States)
Aniketh,02/04/20 3:48,0:18:13,,"Grey's Anatomy: Season 1: Winning a Battle, Losing the War (Episode 3)",,iPad Air Wi-Fi,0:18:37,Not latest view,US (United States)
Aniketh,01/04/20 23:59,0:23:51,Autoplayed: user action: Unspecified; ,Grey's Anatomy: Season 1: The First Cut Is the Deepest (Episode 2),,FireTV 4K Stick 2018,0:41:40,0:41:40,US (United States)
Aniketh,01/04/20 18:11,0:16:17,,Grey's Anatomy: Season 1: The First Cut Is the Deepest (Episode 2),,iPad Air Wi-Fi,0:17:50,Not latest view,US (United States)
Aniketh,01/04/20 17:54,0:17:35,,Grey's Anatomy: Season 1: A Hard Day's Night (Episode 1),,iPad Air Wi-Fi,0:42:48,0:42:48,US (United States)
Aniketh,01/04/20 2:06,0:24:53,,Grey's Anatomy: Season 1: A Hard Day's Night (Episode 1),,iPad Air Wi-Fi,0:24:53,Not latest view,US (United States)
Aniketh,01/04/20 1:53,0:10:30,,Fauda: Season 1: Episode 1,,iPad Air Wi-Fi,0:11:50,Not latest view,US (United States)
Aniketh,01/04/20 1:10,0:00:29,,Season 1 Date Announcement: Russian Doll,DATE_ANNOUNCEMENT,Apple iPhone 7 (GSM),0:00:29,0:00:29,US (United States)
Aniketh,01/04/20 1:04,0:00:12,Autoplayed: user action: None; ,The Great British Baking Show: Collection 7 (Trailer),TRAILER,Apple iPhone 7 (GSM),0:00:12,0:00:12,US (United States)
Aniketh,31/03/20 21:57,0:16:15,Autoplayed: user action: None; ,Zumbo's Just Desserts: Season 2: Out of This World (Episode 4),,iPad Air Wi-Fi,0:16:58,Not latest view,US (United States)
Aniketh,31/03/20 21:11,0:45:48,,Zumbo's Just Desserts: Season 2: Sundae Dream (Episode 3),,iPad Air Wi-Fi,0:45:49,0:45:49,US (United States)
Aniketh,31/03/20 21:10,0:00:42,,Zumbo's Just Desserts: Season 1: Episode 2,,iPad Air Wi-Fi,0:00:43,Not latest view,US (United States)
Aniketh,31/03/20 21:09,0:00:25,Autoplayed: user action: None; ,The Great British Baking Show: Collection 7: Biscuits Week (Episode 2),,iPad Air Wi-Fi,0:00:37,0:00:37,US (United States)
Aniketh,31/03/20 21:08,0:00:55,,The Great British Baking Show: Collection 7: Cake Week (Episode 1),,iPad Air Wi-Fi,1:07:34,1:07:34,US (United States)
Aniketh,31/03/20 21:06,0:00:05,Autoplayed: user action: None; ,Yanxi Palace: Princess Adventures: Season 1: Episode 2,,iPad Air Wi-Fi,0:02:12,0:02:12,US (United States)
Aniketh,31/03/20 20:27,0:36:33,,Yanxi Palace: Princess Adventures: Season 1: Episode 1,,iPad Air Wi-Fi,0:45:20,0:45:20,US (United States)
Aniketh,31/03/20 15:05,0:22:04,,100 Humans: Season 1: What Makes Us Attractive? (Episode 1),,iPad Air Wi-Fi,0:22:05,0:22:05,US (United States)
Aniketh,30/03/20 5:57,0:47:12,,Elite: Season 3: Polo (Episode 8),,Apple iPhone 7 (GSM),0:49:42,0:49:42,US (United States)
Aniketh,30/03/20 5:55,0:01:53,,Elite: Season 3: Carla (Episode 1),,Apple iPhone 7 (GSM),0:01:58,0:01:58,US (United States)
Aniketh,30/03/20 5:51,0:00:20,Autoplayed: user action: None; ,Handsome Siblings: Season 1 (Trailer),TRAILER,Apple iPhone 7 (GSM),0:00:20,Not latest view,US (United States)
Aniketh,30/03/20 5:50,0:00:11,,Portrait Product Preview: El Hoyo (The Platform),PREVIEW,Apple iPhone 7 (GSM),0:00:11,0:00:11,US (United States)
Aniketh,30/03/20 5:48,0:00:04,,Elite: Season 3: Carla (Episode 1),,Apple iPhone 7 (GSM),0:00:04,Not latest view,US (United States)
Aniketh,30/03/20 5:48,0:00:09,,Elite: Season 3: Carla (Episode 1),,Apple iPhone 7 (GSM),0:00:09,Not latest view,US (United States)
Aniketh,30/03/20 5:47,0:00:11,Autoplayed: user action: None; ,Season 2 Recap: Elite,RECAP,Apple iPhone 7 (GSM),0:00:11,0:00:11,US (United States)
Aniketh,30/03/20 5:01,0:45:58,,Elite: Season 2: 0 hours missing (Episode 8),,Apple iPhone 7 (GSM),0:47:55,0:47:55,US (United States)
Aniketh,30/03/20 4:43,0:17:16,,Elite: Season 2: 84 hours missing (Episode 7),,Apple iPhone 7 (GSM),0:50:17,0:50:17,US (United States)
Aniketh,30/03/20 3:33,0:25:01,,Elite: Season 2: 84 hours missing (Episode 7),,Apple iPhone 7 (GSM),0:31:00,Not latest view,US (United States)
Aniketh,30/03/20 3:23,0:09:24,,Elite: Season 2: 66 hours missing (Episode 6),,Apple iPhone 7 (GSM),0:45:11,0:45:11,US (United States)
Aniketh,30/03/20 2:17,0:20:26,,Elite: Season 2: 66 hours missing (Episode 6),,Apple iPhone 7 (GSM),0:33:47,Not latest view,US (United States)
Aniketh,30/03/20 2:16,0:00:11,,Elite: Season 2: 63 hours missing (Episode 5),,Apple iPhone 7 (GSM),0:47:14,0:47:14,US (United States)
Aniketh,30/03/20 2:16,0:00:13,,Elite: Season 2: 84 hours missing (Episode 7),,Apple iPhone 7 (GSM),0:01:58,Not latest view,US (United States)
Aniketh,30/03/20 0:43,0:01:45,,Elite: Season 2: 84 hours missing (Episode 7),,Apple TV 3 (revised),0:01:45,Not latest view,US (United States)
Aniketh,29/03/20 23:58,0:45:29,,Elite: Season 2: 66 hours missing (Episode 6),,Apple TV 3 (revised),0:45:29,Not latest view,US (United States)
Aniketh,29/03/20 23:08,0:47:31,,Elite: Season 2: 63 hours missing (Episode 5),,Apple TV 3 (revised),0:47:31,Not latest view,US (United States)
Aniketh,29/03/20 22:21,0:47:01,,Elite: Season 2: 59 hours missing (Episode 4),,Apple TV 3 (revised),0:47:01,0:47:01,US (United States)
Aniketh,29/03/20 21:30,0:51:27,,Elite: Season 2: 36 hours missing (Episode 3),,Apple TV 3 (revised),0:51:27,0:51:27,US (United States)
Aniketh,29/03/20 21:01,0:28:06,,Elite: Season 2: 34 hours missing (Episode 2),,Apple TV 3 (revised),0:45:46,0:45:46,US (United States)
Aniketh,29/03/20 20:56,0:00:02,,Elite: Season 2: 34 hours missing (Episode 2),,Apple iPhone 7 (GSM),0:17:44,Not latest view,US (United States)
Aniketh,29/03/20 20:56,0:01:31,Autoplayed: user action: None; ,Season 2 Bumper 2- I See You: Kingdom,TRAILER,FireTV 4K Stick 2018,0:01:31,0:01:31,US (United States)
Aniketh,29/03/20 20:14,0:17:36,,Elite: Season 2: 34 hours missing (Episode 2),,Apple iPhone 7 (GSM),0:17:42,Not latest view,US (United States)
Aniketh,29/03/20 19:57,0:16:44,,Elite: Season 2: 20 hours missing (Episode 1),,Apple iPhone 7 (GSM),0:49:50,0:49:50,US (United States)
Aniketh,29/03/20 19:57,0:00:09,,Elite: Season 2: 20 hours missing (Episode 1),,Apple iPhone 7 (GSM),0:33:15,Not latest view,US (United States)
Aniketh,28/03/20 2:43,0:00:14,,Elite: Season 2: 20 hours missing (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:33:06,Not latest view,US (United States)
Aniketh,28/03/20 1:08,0:32:35,,Elite: Season 2: 20 hours missing (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:32:51,Not latest view,US (United States)
Aniketh,27/03/20 23:40,0:44:21,,Elite: Season 1: Assilah (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:49:24,0:49:24,US (United States)
Aniketh,27/03/20 22:20,0:42:09,Autoplayed: user action: None; ,Elite: Season 1: Everything Explodes (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:45:03,0:45:03,US (United States)
Aniketh,27/03/20 21:44,0:27:31,,Elite: Season 1: Everything Will Be Okay (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:47:16,0:47:16,US (United States)
Aniketh,27/03/20 19:03,0:35:07,,Elite: Season 1: Everything Will Be Okay (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:35:33,Not latest view,US (United States)
Aniketh,27/03/20 18:16,0:46:52,,Elite: Season 1: Everyone Lies (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:46:58,0:46:58,US (United States)
Aniketh,27/03/20 18:11,0:05:04,,Elite: Season 1: Love is a Drug (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:46:02,0:46:02,US (United States)
Aniketh,27/03/20 16:15,0:40:52,Autoplayed: user action: None; ,Elite: Season 1: Love is a Drug (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:40:58,Not latest view,US (United States)
Aniketh,27/03/20 15:28,0:45:22,,Elite: Season 1: Saturday Night (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:51:35,0:51:35,US (United States)
Aniketh,27/03/20 14:20,0:39:50,,Elite: Season 1: Desire (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:47:44,0:47:44,US (United States)
Aniketh,27/03/20 3:03,0:07:43,Autoplayed: user action: None; ,Elite: Season 1: Desire (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:07:54,Not latest view,US (United States)
Aniketh,27/03/20 2:05,0:57:57,,Elite: Season 1: Welcome (Episode 1),,Netflix Chrome MAC (Cadmium) HTML 5,0:54:22,0:54:22,US (United States)
Aniketh,27/03/20 2:04,0:00:04,Autoplayed: user action: None; ,The Rise of the Phoenixes: Season 1 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,0:00:04,US (United States)
Aniketh,27/03/20 2:04,0:00:04,Autoplayed: user action: None; ,Stranger Things (Trailer 2),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:05,0:00:05,US (United States)
Aniketh,27/03/20 2:04,0:00:05,,The Rise of the Phoenixes: Season 1 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:05,Not latest view,US (United States)
Aniketh,27/03/20 2:04,0:00:09,Autoplayed: user action: None; ,The Rise of the Phoenixes: Season 1 (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:09,Not latest view,US (United States)
Aniketh,26/03/20 1:50,0:00:21,Autoplayed: user action: None; ,"Trailer: Tiger King: Murder, Mayhem and Madness",TRAILER,Apple iPhone 7 (GSM),0:00:21,0:00:21,US (United States)
Aniketh,25/03/20 5:13,0:00:48,Autoplayed: user action: None; ,"Trailer: Tiger King: Murder, Mayhem and Madness",TRAILER,Apple iPhone 7 (GSM),0:00:48,Not latest view,US (United States)
Veni,20/05/21 3:17,0:00:06,Autoplayed: user action: None; ,Alma Matters: InVenie the IIT Dream_hook_04_16x9,HOOK,Apple TV 4K,0:00:06,0:00:06,US (United States)
Veni,20/05/21 3:16,0:00:05,Autoplayed: user action: None; ,Money Heist: Part 2: Episode 4,,Apple TV 4K,0:00:13,0:00:13,US (United States)
Veni,20/05/21 2:30,0:35:39,,Money Heist: Part 2: Episode 3,,Apple TV 4K,0:43:11,0:43:11,US (United States)
Veni,19/05/21 18:37,0:06:22,,The Woman in the Window,,iPhone 12 Pro,0:08:01,0:08:01,US (United States)
Veni,19/05/21 13:06,0:00:07,,The Woman in the Window,,iPhone 12 Pro,0:00:08,Not latest view,US (United States)
Veni,19/05/21 13:04,0:01:29,Autoplayed: user action: None; ,Trailer 2: Woman in the Window: Context Up Front,TRAILER,iPhone 12 Pro,0:01:29,0:01:29,US (United States)
Veni,19/05/21 13:04,0:00:08,Autoplayed: user action: None; ,Season 1 Trailer: Sexify,TRAILER,iPhone 12 Pro,0:00:08,0:00:08,US (United States)
Veni,19/05/21 13:03,0:00:10,Autoplayed: user action: None; ,Clip 2: Sardar Ka Grandson,HOOK,iPhone 12 Pro,0:00:11,0:00:11,US (United States)
Veni,19/05/21 3:09,0:00:03,,Money Heist: Part 2: Episode 3,,Apple TV 4K,0:07:50,Not latest view,US (United States)
Veni,19/05/21 2:07,0:06:53,,Money Heist: Part 2: Episode 3,,Apple TV 4K,0:07:47,Not latest view,US (United States)
Veni,19/05/21 1:09,0:05:20,,Uppena,,Apple TV 4K,0:17:52,0:17:52,US (United States)
Veni,18/05/21 16:38,0:11:54,,Uppena,,Apple TV 4K,0:12:23,Not latest view,US (United States)
